sigma,NBBg_R,NBBg_a,NBBg_kD,NBBg_kE
0.4,2.189839048,0.002784967,0.391590869,3.80002877
0.05,2.575826602,0.003680059,1.032879671,27.53713138
0.1,2.53464109,0.003826159,0.614707522,40.27285495
0.15,2.230946626,0.003641188,1.130097862,16.56700823
0.2,2.819169603,0.004097334,1.449032784,7.677333114
0.25,2.857721421,0.003860149,1.088069483,9.008070718
0.3,2.970015436,0.004097213,0.819663979,8.455933241
0.35,2.264478724,0.002621941,2.134427407,3.138176685
0.4,2.709762421,0.002836243,67.8176843,3.288700531
0.05,2.391203286,0.003660697,2.097603688,17.93261185
0.1,3.018995388,0.003778229,0.840240079,50.92325104
0.15,2.636041992,0.003446817,3.628337898,16.18038285
0.2,2.781553801,0.00382812,0.694080778,14.84275152
0.25,2.834216485,0.003773923,0.725711984,7.23495804
0.3,2.729974171,0.003320858,0.574031352,6.880201669
0.35,2.819161604,0.003695038,0.977314209,3.928328457
0.4,2.159005377,0.002101319,0.49090863,2.617724662
0.05,2.372307606,0.003322294,0.687114476,25.23461055
0.1,2.80914906,0.004080078,1.02734866,10.69905942
0.15,2.408925191,0.003575873,0.833199964,25.78613223
0.2,2.93999745,0.004093686,2.065528287,16.50320071
0.25,2.720318177,0.003568506,1.213014059,7.241846874
0.3,2.214078587,0.002751536,1.800003192,3.579039386
0.35,2.426500861,0.002849757,2.659241228,4.343651415
0.4,2.657544465,0.003343967,15.80721636,2.79066874
0.05,2.730399172,0.003592408,1.988106086,22.38702569
0.1,2.702197765,0.003598204,1.783860345,9.732855875
0.15,2.578746822,0.003655333,1.349233533,17.61547424
0.2,2.252038625,0.003484223,1.210282684,14.87506508
0.25,2.830231934,0.002845915,1.873471449,3.591448987
0.3,2.254573461,0.0026771,0.907833256,4.828407487
0.35,2.703482915,0.003073443,1.225129876,4.260384358
0.05,2.642183613,0.003640869,1.255153593,14.57018208
0.1,2.372585922,0.003371174,2.27226376,15.44828604
0.15,2.539177848,0.003723562,3.155991861,12.43576738
0.2,3.232460497,0.003950444,1.281390337,8.475038109
0.25,2.540714148,0.003132291,1134.658218,4.555292009
0.3,2.177773354,0.003377136,0.724952097,8.710926023
0.35,2.542540685,0.003223928,0.4558461,8.415474459
0.4,2.440848001,0.002531746,4.860381695,3.255929486
0.05,2.525168129,0.003738977,0.692087672,61.9567147
0.1,2.838372886,0.003827351,1.552497537,13.96055793
0.15,2.342518624,0.003199475,0.811864506,46.54658144
0.2,2.602530889,0.003498669,1.06628154,8.247172536
0.25,2.553103682,0.00301763,1.169372812,8.982963582
0.3,2.492057095,0.003287457,1.128703288,3.740582028
0.35,2.41838589,0.003094557,1.214926763,3.238396813
0.4,3.078130686,0.002973178,1.28740294,1.786217312
0.05,2.42810465,0.003545336,0.822780223,23.13601642
0.1,2.322744274,0.003565246,3.271294923,8.993048455
0.15,2.47032661,0.003506066,1.419427642,8.118249485
0.2,2.802580314,0.003920877,3.566361786,7.470788051
0.25,2.437216722,0.002911878,1.237684681,3.110122191
0.3,2.532131521,0.003161439,1.139849,2.740214423
0.35,2.429597086,0.002980345,1.037388834,5.440371012
0.4,2.397831883,0.002972217,1.076845864,3.664988541
0.05,2.593393052,0.003842761,0.911359515,30.81614247
0.1,2.19952306,0.003165751,0.846135111,47.45891706
0.15,2.406388053,0.003390507,0.806487681,14.90554557
0.2,2.693760677,0.003364289,5.95186973,6.704116341
0.25,2.790284189,0.004083116,0.826618139,15.6681819
0.3,2.73392838,0.003286215,0.403063826,4.636484723
0.35,2.803708132,0.003150534,15.9016962,3.174548417
0.4,3.103688296,0.003177399,1.179533238,3.551492015
0.05,2.48249878,0.003462917,0.894731375,49.71486649
0.1,2.730576378,0.003687044,0.958071408,11.7994339
0.15,2.188624736,0.003371716,5.771323661,19.93200259
0.2,2.134538213,0.002829596,0.724411512,10.69161975
0.25,3.224066806,0.003745517,0.851217025,4.368508969
0.3,3.150335636,0.004226007,0.93588726,8.627462954
0.35,1.782629363,4.30E-07,3008.578192,0.927096234
0.4,3.183195795,0.003321539,884.6247476,2.558294334
0.05,2.407487475,0.003629067,1.393988246,77.48527438
0.1,2.551201084,0.003488447,0.846303128,16.77336406
0.15,2.339224329,0.003630279,391.1952019,10.2586052
0.2,2.704403302,0.003564397,0.740313825,13.32516445
0.25,2.799017785,0.004122221,0.927118477,14.04325393
0.3,2.446552476,0.003343488,0.558575052,9.594994674
0.35,2.370206625,0.003336937,0.77586625,5.039057238
0.4,2.444827308,0.002536154,4.462696888,3.967371426
0.05,2.808401903,0.003955004,3.248593022,13.70320767
0.1,2.616516491,0.003881575,0.391944286,25.22600405
0.15,2.241541987,0.003071714,26.71639224,6.922653981
0.2,2.916618697,0.004026358,2.011484475,9.322636226
0.25,2.877986497,0.003834834,0.53671598,7.268215435
0.3,2.915993715,0.003248442,2.012120972,3.820530689
0.35,2.564133302,0.003341677,0.967720209,4.793882524
0.4,2.897668058,0.002954285,0.510258032,2.271075567
0.05,2.871060773,0.003980106,0.775438531,26.61541519
0.1,2.582178247,0.003699189,2.236995784,13.35256184
0.15,2.867730286,0.00385318,0.689340117,11.44838468
0.2,2.883223802,0.003478023,3.060651361,8.445292036
0.25,2.467309643,0.003188392,6.21087862,4.572011838
0.3,2.427018362,0.003427357,5.117245971,3.281529419
0.35,2.564594762,0.003577854,2.881016019,5.035818375
0.4,2.924340166,0.003287852,0.739917266,2.440662264
0.05,2.723456782,0.003909862,1.117113484,26.69268892
0.1,2.632640793,0.003478502,1.096561048,25.64818737
0.15,2.787419987,0.003727046,1.549941694,12.8248312
0.2,2.051002056,0.00270462,1.08880359,5.614688851
0.25,2.710366525,0.003600126,0.418027613,8.621274251
0.3,3.178988508,0.004307978,3.00020972,4.841907059
0.35,2.403875767,0.003043836,4.291878681,2.276109248
0.4,2.629854585,0.003808177,276.3618413,2.365537845
0.05,2.789324284,0.00388427,0.630900186,31.49971311
0.1,2.584991217,0.00385506,1.439371252,16.39148078
0.15,2.221686621,0.003565102,1.712016045,18.98354712
0.2,2.342748425,0.003289546,1.12850102,23.57086282
0.25,2.547838589,0.003827321,3.019200653,4.943799626
0.3,2.723661745,0.003701948,0.55034541,5.520860776
0.35,3.007120417,0.004247419,0.613264207,4.010185853
0.4,2.779969508,0.003136551,0.723315073,2.810199324
0.05,2.775149194,0.003793988,2.304245418,23.25542758
0.1,2.454296464,0.003579776,5.849706016,13.70523098
0.15,2.576058885,0.003448676,1.972490484,11.52419638
0.2,2.476060217,0.003726013,0.837410756,13.71624334
0.25,2.613726525,0.003378507,0.912243489,8.644529811
0.3,2.741574166,0.003711704,0.767191063,9.183197376
0.35,2.410952052,0.003375035,1.455032062,3.45336562
0.4,2.20251379,0.003272578,10.09817291,3.881270189
0.05,2.719981119,0.003896828,1.713940919,21.39827795
0.1,2.488443534,0.00371985,1.269541936,13.67845994
0.15,2.463405262,0.003255487,2149.145652,7.987176369
0.2,2.495057592,0.002647087,1.647052381,3.783192465
0.25,2.582251581,0.003531908,1.594656502,11.84473157
0.3,3.017346366,0.003552929,1.246855349,3.139621507
0.4,2.673293909,0.002573028,5.336142838,2.340492016
0.05,2.524807423,0.00373948,1.679036987,20.45533985
0.1,2.745255947,0.003739306,1.510152578,14.54646849
0.15,2.721766837,0.004039667,0.851684237,22.45062812
0.2,2.393795872,0.003201967,1.487389776,5.224846641
0.25,2.13733594,0.002443513,0.900637003,3.051103337
0.3,2.975711001,0.003270791,3.818827361,3.625748135
0.35,3.18289276,0.003030608,1.124532625,2.724113246
0.4,2.513912938,0.002763697,0.415574634,4.036843841
0.05,2.52191096,0.003852396,0.819904401,49.33755134
0.1,2.310027265,0.003702388,0.71103505,72.30406941
0.15,2.780902378,0.003740433,1.578324404,20.15298317
0.2,2.55024018,0.003686847,2.052770552,12.75537461
0.25,2.305543659,0.003093264,1.120756872,8.807824687
0.3,2.579928514,0.003276472,1.142855051,7.877387546
0.35,3.094849233,0.003815075,2.425242728,3.818038919
0.4,2.985199661,0.003272354,0.705975599,2.734859553
0.05,2.799184439,0.003809156,2.08335761,31.76994032
0.1,2.552862906,0.003682251,0.802959371,19.72405656
0.15,2.698023991,0.003483279,1587.514343,8.251949999
0.2,2.850377491,0.003911196,0.911605559,11.55546795
0.25,2.427056277,0.003476983,1.005555844,7.718047461
0.3,2.621289484,0.002573705,4374.992342,3.001122413
0.35,2.404116978,0.002983228,2.569527395,4.619639558
0.4,2.065098844,0.002569847,1.066202522,2.498846879
0.05,2.677873967,0.003679843,2.184541103,21.50724412
0.1,2.843377714,0.003709852,2.133154545,12.25350686
0.15,2.906072379,0.003870344,1.113386607,15.86556778
0.2,2.873211721,0.003929387,1167.033353,6.663466109
0.25,2.466698688,0.003199577,4.889581489,5.640235671
0.3,2.916624525,0.003564219,0.670507994,9.822103849
0.4,2.934478428,0.003575482,0.440089528,3.21331621
0.05,2.506838531,0.003592279,2.048126327,10.85624331
0.1,2.595190868,0.003607456,1.469100026,9.753426452
0.15,3.03768803,0.004033579,0.471273776,15.5834777
0.2,2.542946747,0.003727545,2.77401878,7.692403683
0.25,2.84728067,0.003750302,1.165978793,3.197885158
0.3,2.492925024,0.002979165,0.371527877,5.827300299
0.35,2.155040853,0.003536169,1.902995508,2.883350549
0.4,2.579996909,0.003464804,1.886049155,3.834733051
0.05,2.95729967,0.00406179,3.464848596,23.56340163
0.1,2.821340296,0.003622146,4.418551718,7.01515825
0.15,2.71742382,0.003601674,2.514149859,7.531668048
0.2,2.999245767,0.003902849,0.928747288,10.62873498
0.25,2.546935429,0.003672773,0.656316106,9.31585495
0.3,2.552450344,0.003301574,2.811879521,4.715347016
0.35,2.560138508,0.003720632,0.396075163,4.859445218
0.4,2.379155699,0.002877769,0.690801104,3.326455716
0.05,2.417006551,0.003453146,1.875867429,19.0259798
0.1,2.511352251,0.003584397,0.775612241,22.95726632
0.15,2.533514546,0.003421949,0.834828229,14.10555985
0.2,2.488621619,0.003543506,2.060475573,11.68206422
0.25,2.719577431,0.003725933,6.648291449,8.116477322
0.3,2.918185214,0.004100419,1.388189395,3.997070842
0.35,2.842000611,0.002470612,0.811117678,2.741950834
0.4,2.495263982,0.00266025,1.672455558,3.821454537
0.05,2.637860597,0.003768459,0.875208565,51.62743304
0.1,2.893342648,0.003865662,0.872020927,16.28404242
0.15,2.543550913,0.003657744,1.200763436,10.43807961
0.2,2.224961273,0.003435584,3.26544311,11.27049092
0.25,2.960832705,0.004068759,0.698635486,5.220210547
0.3,2.091122808,0.003006447,1.25910582,7.520467096
0.35,3.006830444,0.004014176,1.574216225,3.598926456
0.4,2.285166815,0.00287271,2.75281946,3.518580696
0.05,2.467439623,0.003703692,0.738111134,65.1484963
0.1,2.689000901,0.003727245,2.393496522,33.83481048
0.15,2.684624912,0.003542517,1208.78724,9.594231822
0.2,2.863797258,0.004018009,1.276759067,15.64732553
0.25,2.571540988,0.003978959,4.493504985,6.984952375
0.3,2.451846482,0.002910154,1.65475314,5.429853089
0.35,2.799379862,0.004020819,0.702085524,3.82885721
0.4,3.094422866,0.003322097,0.466403449,4.408996193
0.05,2.976736243,0.003706581,0.824653228,55.97665625
0.1,2.571465645,0.003857919,0.933500194,44.70134964
0.15,2.420533118,0.003705035,7.22514729,16.74504972
0.2,2.865884247,0.004065702,2.232136844,5.916866603
0.25,2.432530974,0.003432675,0.980103663,5.852710659
0.3,2.759719114,0.003909768,2.567364401,4.970672561
0.35,2.373735313,0.003334289,0.69355467,5.777103034
0.05,2.582282736,0.003846066,0.736182276,16.02108046
0.1,2.388651681,0.003691063,1.771160839,21.33952006
0.15,2.175343627,0.003304595,9.086167038,15.01613659
0.2,2.387475186,0.003242678,0.685367196,11.21420659
0.25,2.864699772,0.003897043,1.147927498,6.178894548
0.3,2.690073498,0.003560309,1.182306518,4.513494501
0.35,2.31435694,0.003333403,0.793440469,2.600190451
0.4,2.303880869,0.003342627,1.033199708,3.719710789
0.05,2.44996532,0.003757803,0.914200194,12.12774828
0.1,2.608444853,0.003425101,1.874591135,13.98972045
0.15,2.638742942,0.003882065,3.111233326,15.46239204
0.2,2.798969382,0.003718376,0.608444823,9.476227349
0.25,2.549310557,0.003462843,0.783980862,7.96206978
0.3,2.615394508,0.003278187,203.4178744,4.954275073
0.35,3.105291032,0.003661081,513.8181597,2.152779122
0.4,2.249159203,0.003123819,1.130688434,2.678912372
0.05,3.074315345,0.004034528,0.638134355,14498.86548
0.1,2.663018495,0.0036823,2.750592874,26.71588956
0.15,2.559950599,0.00349199,1.013604632,23.09775548
0.2,2.625843859,0.003431056,1.037198414,8.369358201
0.25,2.391489689,0.002966926,0.754427747,12.30677053
0.3,2.929306694,0.003835293,0.827956573,4.835051536
0.35,1.982068121,0.003027103,0.454363605,10.72890449
0.4,2.641127761,0.003149217,0.759513963,5.021343934
0.05,2.431945222,0.003695003,1.816989828,154.9038908
0.1,2.408657861,0.003508522,1.852834218,11.75054668
0.15,3.038311089,0.00387289,1.565714623,16.24460378
0.2,2.813147439,0.003589865,0.477315979,6.466436945
0.25,3.080437033,0.004098087,0.884365248,12.68858204
0.3,2.774365587,0.003112076,210.0686732,3.506118103
0.35,3.319078201,0.003724746,1.168452645,3.723974627
0.4,2.357875108,0.003225649,0.725633599,4.3579352
0.05,2.434237697,0.003725718,2.942079359,13.9594505
0.1,2.755753684,0.003626272,1.492445662,16.08195616
0.15,2.427523735,0.003443429,0.418902,30.8577707
0.2,2.599898196,0.003571556,1.128971291,12.47634594
0.25,2.383165713,0.00317792,1.113337914,4.438460865
0.3,2.34668506,0.002968203,30.70156836,4.0843613
0.35,2.964313585,0.003329902,4.936440852,2.949725497
0.4,2.627270735,0.002787501,1154.063542,2.342554728
0.05,2.809993796,0.003786966,1.521549799,37.14689728
0.1,2.495654079,0.003288387,3.147606766,10.73653094
0.15,2.755217138,0.003704618,1.117466154,9.76199824
0.2,2.792540345,0.00354689,1.121994827,6.349514313
0.25,2.743362454,0.003768273,3.293010108,4.783826323
0.35,2.446264331,0.001999357,8.180159338,2.346568644
0.4,2.457766338,0.003234241,0.671891612,4.955922201
0.05,2.562447426,0.003704418,1.302183864,113.9151344
0.1,2.265281973,0.003561933,0.819724346,12.69500712
0.15,3.272932829,0.004075327,0.883767094,21.30872883
0.2,2.693338654,0.004114957,0.950922815,17.08866676
0.25,3.105485926,0.003818354,4.625061424,6.879867608
0.3,2.667995037,0.004188526,0.801928471,6.26811303
0.35,3.015121565,0.003161198,0.893072138,5.113589096
0.4,2.565377916,0.00371349,0.57055586,9.008658124
0.05,2.900323561,0.003868064,6.305810377,53.68613059
0.1,2.276371681,0.003543528,1.078160392,18.2794757
0.15,2.665631082,0.003400713,1.509715212,15.63592954
0.2,2.435416708,0.003126468,0.578175385,5.720027482
0.25,2.30530382,0.003431338,0.982341506,8.789383435
0.3,2.684712101,0.003382822,47.46090763,2.586761043
0.35,2.466458245,0.003034456,1.090345333,5.266425025
0.4,3.094837556,0.003332797,1.186687645,3.85027508
0.05,2.852983361,0.003805359,1.319298434,40.53559036
0.1,2.506586827,0.003529671,0.829785189,59.92962143
0.15,2.557255223,0.003605442,1.873453521,6.543984115
0.2,2.613443016,0.003673097,0.696713729,14.06551498
0.25,2.57683916,0.003269531,1.15104065,7.684887792
0.3,2.67593716,0.003327647,1.097527417,3.828058682
0.35,2.85325761,0.003999189,0.510989538,4.726276814
0.4,2.60530254,0.002138551,4.099734952,1.720239003
0.05,2.513028088,0.003670128,1.178411315,61.84804696
0.1,2.59114254,0.003852178,1.926237939,25.90630845
0.15,2.599771614,0.003454841,0.987924349,14.21339484
0.2,2.601903421,0.00354102,1.348924164,4.342817454
0.25,2.423716584,0.003108297,0.978688248,5.675458358
0.3,2.751959523,0.003179925,2.93662364,4.428569575
0.35,2.585280143,0.002975838,1.574836119,3.477427085
0.4,2.656942655,0.002775057,2.903240212,2.751467286
0.05,2.533169748,0.003644128,0.613624212,32.14318898
0.1,2.63272985,0.003521215,2.617304203,13.39714791
0.15,2.672132555,0.003632691,3.128627819,17.37300053
0.2,2.725487727,0.003353616,0.906448997,10.45839336
0.25,2.956618205,0.003757288,0.457513035,4.671201638
0.3,2.742042656,0.003924088,2.032895113,2.781487225
0.35,2.564444111,0.003415585,11.65596088,4.608708486
0.4,3.214401001,0.003959112,0.752544695,3.167943752
0.05,2.61325772,0.003526614,0.942275145,15.64844054
0.1,2.620911511,0.003806746,1.378748084,15.79055473
0.15,2.680545074,0.003671427,0.874155397,20.60504685
0.2,2.895834204,0.004040515,1.915870824,11.00321761
0.25,2.910107308,0.003698172,2.205809384,4.694396608
0.3,2.405988799,0.002988494,2.42384092,6.876364944
0.35,2.172809102,0.002958644,2.473282641,3.331649886
0.4,3.108393784,0.003497681,1.44788719,3.309844936
0.05,2.217533009,0.003248834,1.206004465,21.97766335
0.1,2.730219451,0.003766954,1.674811928,16.33322984
0.15,2.321574913,0.003040616,0.395850258,24.59798612
0.2,2.526815615,0.003302031,1.613519247,12.17971672
0.25,2.831780973,0.003662819,0.686565381,8.154796212
0.3,2.196383095,0.00279194,0.684123341,5.986171641
0.35,2.311609295,0.003058918,0.581937228,9.644022622
0.4,2.942526922,0.00375466,0.905551721,4.820922846
0.05,2.477613626,0.0037953,1.770864905,9.344428033
0.1,2.694308525,0.003835188,0.799980204,36.84500585
0.15,2.547605597,0.003738658,1.267262681,12.54402326
0.2,2.405812848,0.003541514,823.425507,4.591166625
0.25,2.908096461,0.003483049,6.228615727,7.951093826
0.3,2.793384474,0.00368912,1.152020664,7.918476245
0.35,3.056815758,0.00371611,1.355267515,4.565331818
0.4,2.236417698,0.002848066,0.821571283,4.046128341
0.05,2.658433523,0.003689194,0.530853194,135486.9092
0.1,2.549400764,0.003600702,1.079124439,13.40270797
0.15,2.748685282,0.003744619,1.537711612,10.34443433
0.2,2.774605634,0.00408774,1.438918379,10.78951361
0.25,2.177004471,0.003088747,2.852333131,8.23332021
0.3,2.816654138,0.003319271,0.505042667,6.166828841
0.35,2.256443401,0.002947476,13.64641021,2.242604068
0.4,2.458570373,0.003024404,2.621468815,8.041914465
0.05,2.46702638,0.003560221,3.665560155,12.85340693
0.1,2.88823744,0.003783284,1.362548232,14.33018883
0.15,2.506868327,0.003439084,3.408697338,16.53171228
0.2,2.945373365,0.003770862,1.168047544,8.550692141
0.25,2.818609481,0.003831418,0.636969773,10.5967243
0.3,2.202034019,0.003189903,1.126204683,14.73351094
0.35,2.423944938,0.003092632,255.0401666,2.228198506
0.4,2.787785501,0.00286615,11033.99953,2.338546671
0.05,2.411591812,0.003592677,1.149360964,23.43085655
0.1,2.780091721,0.004060259,0.654172895,29.01439128
0.15,2.405767497,0.003633875,3.147495442,21.20722004
0.2,2.750813769,0.003882721,3.150284446,14.48681186
0.25,2.549683134,0.003343358,1.242787935,7.429712017
0.3,3.0540175,0.00352072,0.805156004,6.125959026
0.35,3.110577959,0.002902022,1.791102173,2.194034783
0.4,2.456450093,0.002929175,1.733356996,4.767218759
0.05,2.477231221,0.003658035,1.091017065,10.54220991
0.1,2.60065595,0.003705237,8.937739596,15.33953015
0.15,3.020005819,0.003879177,1.197065769,20.81147426
0.2,2.258313586,0.003627541,1.008406442,65.49104054
0.25,2.304326841,0.002948225,0.696751962,9.450152089
0.3,2.502449342,0.003595164,0.40599063,9.194486181
0.4,2.29063929,0.002692283,2.760513171,2.857374393
0.05,2.434052393,0.003668638,0.695290127,168.7563141
0.1,2.560088415,0.003639348,1.088444968,21.50566514
0.15,2.687554125,0.003624175,0.666764344,21.85166018
0.2,2.65217298,0.003803849,0.652423175,15.28576857
0.25,2.811228729,0.003458762,1.0380014,9.935455991
0.3,2.133871981,0.003562191,0.487878186,5.096382633
0.35,2.238501828,0.001929781,1017.573561,4.880161296
0.05,2.755833321,0.003924284,0.958517432,35.90153608
0.1,2.27928502,0.003523199,1.290275963,29.25079807
0.15,2.641437429,0.003503356,1.969726623,17.74391813
0.2,2.768512653,0.003663915,3.206831971,14.30163226
0.25,2.4517885,0.003005638,0.890596206,8.104001038
0.3,2.421159343,0.003072469,0.917235382,3.513668089
0.35,2.59084366,0.002803616,0.962493356,2.795069192
0.4,3.085621802,0.004246866,0.530664696,10.91839705
0.05,2.854894694,0.004095072,0.95328276,23.8743396
0.1,2.908048542,0.003707707,1.5406763,10.15746076
0.15,2.537569722,0.003733471,0.697638154,20.84417062
0.2,2.641197495,0.003638695,1.711976712,9.421045766
